obsID,timelbl2,timelbl3,place
13273,Night,Twilight,Territory
13274,Night,Night,Territory
13275,Night,Night,Territory
13276,Night,Night,Territory
13278,Night,Night,Territory
13280,Night,Night,Territory
13281,Night,Night,Territory
13282,Night,Night,Territory
13284,Night,Night,Territory
13286,Night,Night,Territory
13287,Night,Night,Territory
13288,Night,Night,Territory
13289,Night,Night,Territory
13290,Night,Night,Territory
13291,Night,Night,Territory
13292,Night,Night,Territory
13293,Night,Night,Territory
13294,Night,Night,Territory
13295,Night,Night,Territory
13298,Night,Night,Territory
13299,Night,Night,Territory
13300,Night,Night,Territory
13301,Night,Night,Territory
13302,Night,Night,Territory
13304,Night,Night,Territory
13305,Night,Twilight,Mudflats
13306,Night,Twilight,Mudflats
13308,Night,Twilight,Mudflats
13309,Night,Twilight,Mudflats
13310,Night,Twilight,Mudflats
13311,Day,Twilight,Mudflats
13312,Day,Twilight,Mudflats
13313,Day,Twilight,Mudflats
13314,Day,Twilight,Mudflats
13315,Day,Twilight,Mudflats
13317,Day,Day,Mudflats
13318,Day,Day,Mudflats
13319,Day,Day,Mudflats
13320,Day,Day,Mudflats
13321,Day,Day,Mudflats
13322,Day,Day,Mudflats
13323,Day,Day,Mudflats
13324,Day,Day,Mudflats
13326,Day,Day,Mudflats_Territory
13327,Day,Day,Mudflats_Territory
13329,Day,Day,Mudflats_Territory
13333,Day,Day,Mudflats_Territory
13336,Day,Day,Mudflats_Territory
13337,Day,Day,Territory
13338,Day,Day,Territory
13341,Day,Day,Territory
13344,Day,Day,Territory
13345,Day,Day,Territory
13346,Day,Day,Roost
13347,Day,Day,Roost
13348,Day,Day,Roost
13349,Day,Day,Roost
13350,Day,Day,Territory
13351,Day,Day,Territory
13352,Day,Day,Roost
13353,Day,Day,Mudflats
13354,Day,Day,Mudflats
13356,Day,Day,Mudflats
13357,Day,Day,Mudflats
13358,Day,Day,Mudflats
13359,Day,Day,Mudflats
13360,Day,Day,Mudflats
13361,Day,Day,Mudflats
13362,Day,Day,Territory
13364,Day,Twilight,Territory
13365,Night,Twilight,Territory
13366,Night,Twilight,Territory
13367,Night,Night,Territory
13369,Night,Night,Territory
13370,Night,Night,Territory
13371,Night,Night,Territory
13372,Night,Night,Territory
13376,Night,Night,Territory
13378,Night,Twilight,Mudflats
13379,Night,Twilight,Mudflats
13381,Day,Twilight,Mudflats
13382,Day,Day,Mudflats
13383,Day,Day,Mudflats
13384,Day,Day,Mudflats
13386,Day,Day,Mudflats_Territory
13387,Day,Day,Territory
13389,Day,Day,Territory
13391,Day,Day,Territory
13392,Day,Day,Territory
13394,Day,Day,Territory
13397,Day,Day,Territory
13398,Day,Day,Territory
13399,Day,Day,Territory
13402,Day,Day,Roost
13403,Day,Day,Roost
13404,Day,Day,Roost
13405,Day,Day,Roost
13406,Day,Day,Roost
13407,Day,Day,Roost
13408,Day,Day,Roost
13409,Day,Day,Roost
13410,Day,Day,Roost
13411,Day,Day,Roost
13412,Day,Day,Roost
13413,Day,Day,Roost
13414,Day,Day,Roost
13416,Day,Day,Roost
13417,Day,Day,Roost
13418,Day,Day,Roost
13419,Day,Day,Roost
13420,Day,Day,Territory
13421,Day,Day,Mudflats_Territory
13422,Day,Day,Mudflats_Territory
13423,Day,Day,Territory
13424,Day,Day,Mudflats_Territory
13425,Day,Day,Mudflats_Territory
13428,Day,Day,Mudflats
13430,Day,Day,Mudflats
13431,Day,Day,Mudflats
13432,Day,Day,Mudflats
13434,Day,Day,Mudflats
13436,Day,Day,Mudflats
13437,Day,Day,Mudflats
13440,Day,Day,Mudflats
13441,Day,Day,Mudflats
13442,Day,Day,Mudflats
13443,Day,Day,Mudflats
13444,Day,Day,Mudflats
13446,Day,Day,Mudflats
13447,Day,Day,Mudflats
13448,Day,Day,Mudflats
13451,Day,Day,Mudflats
13452,Day,Day,Mudflats
13454,Day,Twilight,Mudflats_Territory
13456,Day,Twilight,Mudflats
13459,Night,Twilight,Mudflats_Territory
13460,Night,Twilight,Mudflats_Territory
13461,Night,Twilight,Mudflats_Territory
13462,Night,Twilight,Mudflats_Territory
13463,Night,Twilight,Mudflats_Territory
13465,Night,Night,Mudflats_Territory
13466,Night,Night,Mudflats_Territory
13468,Night,Night,Territory
13470,Night,Night,Territory
13471,Night,Night,Territory
13472,Night,Night,Territory
13473,Night,Night,Territory
13475,Night,Night,Territory
13476,Night,Night,Territory
13477,Night,Night,Territory
13480,Night,Night,Territory
13481,Night,Night,Territory
13483,Night,Night,Territory
13484,Night,Night,Territory
13485,Night,Night,Territory
13486,Night,Night,Territory
13487,Night,Night,Territory
13488,Night,Night,Territory
13489,Night,Night,Territory
13490,Night,Night,Territory
13491,Night,Night,Territory
13492,Night,Night,Territory
13493,Night,Night,Roost
13494,Night,Night,Territory
13495,Night,Night,Territory
13496,Night,Twilight,Territory
13497,Night,Twilight,Territory
13499,Night,Twilight,Territory
13501,Night,Twilight,Mudflats
13503,Day,Twilight,Mudflats
13504,Day,Twilight,Mudflats
13505,Day,Twilight,Mudflats
13506,Day,Twilight,Mudflats
13507,Day,Twilight,Mudflats
13508,Day,Day,Mudflats
13510,Day,Day,Mudflats
13511,Day,Day,Mudflats
13515,Day,Day,Mudflats
13516,Day,Day,Mudflats
13517,Day,Day,Mudflats
13518,Day,Day,Mudflats
13519,Day,Day,Mudflats
13522,Day,Day,Mudflats
13523,Day,Day,Mudflats
13524,Day,Day,Mudflats
13527,Day,Day,Mudflats
13529,Day,Day,Mudflats
13534,Day,Day,Mudflats_Territory
13535,Day,Day,Mudflats_Territory
13536,Day,Day,Mudflats_Territory
13537,Day,Day,Mudflats_Territory
13538,Day,Day,Mudflats_Territory
13540,Day,Day,Mudflats_Territory
13541,Day,Day,Territory
13542,Day,Day,Territory
13543,Day,Day,Territory
13544,Day,Day,Territory
13545,Day,Day,Territory
13546,Day,Day,Territory
13547,Day,Day,Territory
13548,Day,Day,Territory
13550,Day,Day,Territory
13552,Day,Day,Roost
13553,Day,Day,Roost
13554,Day,Day,Roost
13556,Day,Day,Roost
13557,Day,Day,Roost
13559,Day,Day,Roost
13560,Day,Day,Roost
13562,Day,Day,Roost
13563,Day,Day,Roost
13564,Day,Day,Roost
13565,Day,Day,Roost
13567,Day,Day,Roost
13568,Day,Day,Roost
13570,Day,Day,Roost
13571,Day,Day,Roost
13572,Day,Day,Roost
13572,Day,Day,Roost
13576,Day,Day,Mudflats
13577,Day,Day,Mudflats
13577,Day,Day,Mudflats
13578,Day,Day,Mudflats
13581,Day,Day,Mudflats
13582,Day,Day,Mudflats
13583,Day,Day,Mudflats
13584,Day,Day,Mudflats
13585,Day,Day,Mudflats
13586,Day,Day,Mudflats
13589,Day,Day,Mudflats
13590,Day,Day,Mudflats
13591,Day,Twilight,Mudflats
13592,Day,Twilight,Mudflats
13593,Day,Twilight,Mudflats_Territory
13594,Day,Twilight,Mudflats_Territory
13595,Day,Twilight,Mudflats_Territory
13596,Night,Twilight,Mudflats_Territory
13598,Night,Twilight,Mudflats_Territory
13600,Night,Twilight,Mudflats_Territory
13601,Night,Twilight,Mudflats_Territory
13602,Night,Night,Mudflats_Territory
13603,Night,Night,Mudflats_Territory
13604,Night,Night,Mudflats_Territory
13607,Night,Night,Mudflats_Territory
13608,Night,Night,Mudflats_Territory
13611,Night,Night,Mudflats_Territory
13613,Night,Night,Mudflats_Territory
13613,Night,Night,Mudflats_Territory
13615,Night,Night,Territory
13620,Night,Night,Mudflats_Territory
13621,Night,Night,Territory
13624,Night,Night,Territory
13625,Night,Night,Territory
13626,Night,Night,Territory
13627,Night,Night,Territory
13628,Night,Night,Mudflats_Territory
13629,Night,Night,Mudflats_Territory
13630,Night,Night,Mudflats_Territory
13631,Night,Night,Mudflats_Territory
13632,Night,Night,Mudflats_Territory
13633,Night,Twilight,Mudflats_Territory
13634,Night,Twilight,Mudflats_Territory
13635,Night,Twilight,Mudflats_Territory
13637,Night,Twilight,Territory
13638,Night,Twilight,Territory
13641,Day,Twilight,Mudflats
13643,Day,Twilight,Mudflats
13645,Day,Day,Mudflats
13646,Day,Day,Mudflats
13648,Day,Day,Mudflats
13649,Day,Day,Mudflats
13652,Day,Day,Mudflats
13653,Day,Day,Mudflats
13655,Day,Day,Mudflats
13658,Day,Day,Mudflats
13659,Day,Day,Mudflats
13660,Day,Day,Mudflats
13664,Day,Day,Mudflats
13665,Day,Day,Mudflats
13666,Day,Day,Territory
13667,Day,Day,Territory
13668,Day,Day,Mudflats
13670,Day,Day,Mudflats
13671,Day,Day,Mudflats_Territory
13676,Day,Day,Mudflats_Territory
13677,Day,Day,Mudflats
13678,Day,Day,Roost
13680,Day,Day,Roost
13682,Day,Day,Roost
13683,Day,Day,Roost
13685,Day,Day,Roost
13686,Day,Day,Roost
13688,Day,Day,Roost
13689,Day,Day,Roost
13690,Day,Day,Roost
13691,Day,Day,Roost
13692,Day,Day,Roost
13693,Day,Day,Roost
13694,Day,Day,Roost
13695,Day,Day,Roost
13696,Day,Day,Roost
13697,Day,Day,Territory
13698,Day,Day,Territory
13699,Day,Day,Territory
13701,Day,Day,Territory
13703,Day,Day,Territory
13704,Day,Day,Territory
13705,Day,Day,Territory
13707,Day,Day,Territory
13709,Day,Day,Territory
13710,Day,Day,Territory
13711,Day,Day,Territory
13714,Day,Day,Territory
13715,Day,Day,Mudflats
13717,Day,Day,Mudflats
13718,Day,Day,Mudflats
13719,Day,Day,Mudflats
13720,Day,Day,Mudflats
13721,Day,Day,Mudflats
13725,Day,Day,Mudflats
13728,Day,Day,Mudflats
13730,Day,Twilight,Mudflats
13731,Day,Twilight,Mudflats
13732,Day,Twilight,Mudflats
13734,Day,Twilight,Mudflats_Territory
13736,Night,Twilight,Mudflats
13737,Night,Twilight,Mudflats
13739,Night,Twilight,Mudflats
13740,Night,Twilight,Mudflats_Territory
13741,Night,Night,Mudflats
13743,Night,Night,Mudflats
13744,Night,Night,Mudflats
13745,Night,Night,Mudflats_Territory
13746,Night,Night,Mudflats_Territory
13749,Night,Night,Roost
13750,Night,Night,Mudflats_Territory
13751,Night,Night,Territory
13752,Night,Night,Territory
13754,Night,Night,Mudflats_Territory
13755,Night,Night,Territory
13756,Night,Night,Territory
13757,Night,Night,Territory
13759,Night,Night,Territory
13760,Night,Night,Territory
13763,Night,Night,Territory
13766,Night,Night,Territory
13768,Night,Night,Territory
13769,Night,Night,Territory
13770,Night,Night,Territory
13771,Night,Night,Territory
13774,Night,Twilight,Territory
13776,Night,Twilight,Territory
13777,Night,Twilight,Territory
13778,Day,Twilight,Territory
13779,Day,Twilight,Territory
13780,Day,Twilight,Territory
13783,Day,Twilight,Mudflats
13784,Day,Day,Mudflats
13785,Day,Day,Mudflats
13786,Day,Day,Mudflats
13787,Day,Day,Mudflats
13789,Day,Day,Mudflats
13790,Day,Day,Mudflats
13791,Day,Day,Mudflats
13792,Day,Day,Mudflats
13793,Day,Day,Mudflats
13794,Day,Day,Mudflats
13795,Day,Day,Mudflats
13797,Day,Day,Mudflats
13798,Day,Day,Mudflats
13799,Day,Day,Mudflats
13800,Day,Day,Mudflats
13801,Day,Day,Mudflats
13802,Day,Day,Mudflats
13803,Day,Day,Mudflats
13804,Day,Day,Mudflats
13808,Day,Day,Territory
13810,Day,Day,Territory
13811,Day,Day,Mudflats_Territory
13815,Day,Day,Mudflats_Territory
13816,Day,Day,Mudflats_Territory
13817,Day,Day,Mudflats_Territory
13818,Day,Day,Mudflats_Territory
13819,Day,Day,Mudflats_Territory
13820,Day,Day,Mudflats_Territory
13822,Day,Day,Mudflats_Territory
13823,Day,Day,Mudflats_Territory
13824,Day,Day,Territory
13826,Day,Day,Territory
13827,Day,Day,Roost
13828,Day,Day,Roost
13829,Day,Day,Roost
13830,Day,Day,Roost
13831,Day,Day,Roost
13833,Day,Day,Roost
13834,Day,Day,Roost
13835,Day,Day,Roost
13836,Day,Day,Roost
13838,Day,Day,Roost
13839,Day,Day,Roost
13840,Day,Day,Mudflats_Territory
13842,Day,Day,Mudflats_Territory
13845,Day,Day,Mudflats_Territory
13846,Day,Day,Mudflats_Territory
13850,Day,Day,Territory
13851,Day,Day,Mudflats_Territory
13852,Day,Day,Mudflats_Territory
13853,Day,Day,Mudflats_Territory
13854,Day,Day,Mudflats
13855,Day,Day,Mudflats
13856,Day,Day,Mudflats
13857,Day,Day,Mudflats
13860,Day,Day,Mudflats
13862,Day,Day,Mudflats
13863,Day,Day,Mudflats
13864,Day,Day,Mudflats
13869,Day,Twilight,Mudflats
13870,Day,Day,Territory
13871,Day,Day,Mudflats
13872,Day,Day,Mudflats
13873,Day,Day,Mudflats
13874,Day,Day,Mudflats
13875,Day,Day,Mudflats
13876,Day,Day,Mudflats
13877,Day,Day,Mudflats
13880,Day,Day,Mudflats
13883,Day,Day,Mudflats
13885,Day,Day,Mudflats
13886,Day,Day,Mudflats
13889,Day,Day,Mudflats
13890,Day,Day,Mudflats
13891,Day,Day,Mudflats
13892,Day,Day,Mudflats
13894,Day,Day,Mudflats
13895,Day,Day,Mudflats
13897,Day,Day,Mudflats
13898,Day,Day,Mudflats
13900,Day,Day,Mudflats_Territory
13901,Day,Day,Mudflats_Territory
13902,Day,Day,Mudflats_Territory
13903,Day,Day,Mudflats_Territory
13905,Day,Day,Territory
13908,Day,Day,Mudflats_Territory
13909,Day,Day,Mudflats_Territory
13910,Day,Day,Territory
13912,Day,Day,Territory
13913,Day,Day,Territory
13914,Day,Day,Territory
13915,Day,Day,Territory
13916,Day,Day,Territory
13917,Day,Day,Territory
13919,Day,Day,Territory
13921,Day,Day,Territory
13922,Day,Day,Territory
13924,Day,Day,Roost
13925,Day,Day,Roost
13926,Day,Day,Roost
13927,Day,Day,Roost
13929,Day,Day,Roost
13930,Day,Day,Roost
13932,Day,Day,Roost
13934,Day,Day,Roost
13935,Day,Day,Roost
13936,Day,Day,Roost
13937,Day,Day,Roost
13940,Day,Day,Roost
13943,Day,Day,Roost
13944,Day,Day,Territory
13945,Day,Day,Territory
13946,Day,Day,Territory
13947,Day,Twilight,Territory
13948,Day,Twilight,Mudflats_Territory
13949,Day,Twilight,Mudflats
13951,Day,Twilight,Mudflats
13952,Day,Twilight,Mudflats
13953,Night,Twilight,Mudflats
13954,Night,Twilight,Mudflats
13955,Night,Twilight,Mudflats
13959,Night,Night,Mudflats
13960,Night,Night,Mudflats
13961,Night,Night,Mudflats
13963,Night,Night,Mudflats
13964,Night,Night,Mudflats
13965,Night,Night,Mudflats
13966,Night,Night,Mudflats
13967,Night,Night,Mudflats
13968,Night,Night,Mudflats
13970,Night,Night,Mudflats_Territory
13971,Night,Night,Mudflats_Territory
13972,Night,Night,Mudflats_Territory
13974,Night,Night,Mudflats
13975,Night,Night,Mudflats
13976,Night,Night,Mudflats
13977,Night,Night,Mudflats
13978,Night,Night,Mudflats
13980,Night,Night,Mudflats
13983,Night,Night,Mudflats
13984,Night,Night,Mudflats
13985,Night,Night,Territory
13986,Night,Night,Territory
13987,Night,Night,Territory
13988,Night,Night,Territory
13992,Night,Twilight,Territory
13993,Night,Twilight,Territory
13994,Night,Twilight,Territory
13995,Night,Twilight,Territory
13996,Night,Twilight,Territory
13999,Day,Twilight,Territory
14000,Day,Twilight,Territory
14002,Day,Twilight,Territory
14003,Day,Day,Territory
14004,Day,Day,Territory
14005,Day,Day,Territory
14006,Day,Day,Territory
14007,Day,Day,Territory
14008,Day,Day,Territory
14009,Day,Day,Territory
14011,Day,Day,Territory
14012,Day,Day,Territory
14013,Day,Day,Territory
14016,Day,Day,Mudflats_Territory
14019,Day,Day,Territory
14020,Day,Day,Territory
14025,Day,Day,Mudflats
14026,Day,Day,Mudflats
14027,Day,Day,Mudflats
14028,Day,Day,Mudflats
14031,Day,Day,Mudflats
14032,Day,Day,Mudflats
14034,Day,Day,Mudflats
14035,Day,Day,Mudflats
14036,Day,Day,Mudflats
14038,Day,Day,Mudflats
14039,Day,Day,Territory
14040,Day,Day,Territory
14041,Day,Day,Territory
14042,Day,Day,Territory
14044,Day,Day,Territory
14045,Day,Day,Territory
14046,Day,Day,Territory
14048,Day,Day,Mudflats
14050,Day,Day,Mudflats_Territory
14051,Day,Day,Territory
14053,Day,Day,Territory
14055,Day,Day,Mudflats_Territory
14056,Day,Day,Mudflats_Territory
14057,Day,Day,Mudflats_Territory
14058,Day,Day,Mudflats_Territory
14059,Day,Day,Territory
14060,Day,Day,Territory
14061,Day,Day,Mudflats_Territory
14063,Day,Day,Territory
14064,Day,Day,Mudflats_Territory
14065,Day,Day,Roost
14066,Day,Day,Roost
14067,Day,Day,Roost
14068,Day,Day,Roost
14070,Day,Day,Roost
14071,Day,Day,Roost
14072,Day,Day,Roost
14073,Day,Day,Roost
14074,Day,Day,Roost
14077,Day,Day,Roost
14079,Day,Day,Roost
14080,Day,Day,Roost
14081,Day,Day,Roost
14084,Day,Day,Mudflats_Territory
14085,Day,Day,Mudflats_Territory
14088,Day,Twilight,Mudflats_Territory
14090,Day,Twilight,Territory
14091,Day,Twilight,Territory
14093,Night,Twilight,Territory
14094,Night,Twilight,Territory
14096,Night,Twilight,Mudflats_Territory
14097,Night,Twilight,Mudflats_Territory
14099,Night,Night,Mudflats
14100,Night,Night,Mudflats
14101,Night,Night,Mudflats
14102,Night,Night,Mudflats
14103,Night,Night,Mudflats
14104,Night,Night,Mudflats
14105,Night,Night,Mudflats
14106,Night,Night,Mudflats
14107,Night,Night,Mudflats
14108,Night,Night,Mudflats
14109,Night,Night,Mudflats
14110,Night,Night,Mudflats
14110,Night,Night,Mudflats
14111,Night,Night,Mudflats
14114,Night,Night,Mudflats
14115,Night,Night,Mudflats
14116,Night,Night,Mudflats
14117,Night,Night,Mudflats
14118,Night,Night,Mudflats
14121,Night,Night,Mudflats
14122,Night,Night,Territory
14124,Night,Night,Territory
14125,Night,Night,Territory
14129,Night,Night,Territory
14135,Night,Twilight,Territory
14136,Night,Twilight,Territory
14137,Day,Twilight,Territory
14139,Day,Twilight,Territory
14140,Day,Twilight,Territory
14141,Day,Day,Territory
14142,Day,Day,Territory
14143,Day,Day,Territory
14144,Day,Day,Territory
14145,Day,Day,Territory
14146,Day,Day,Territory
14147,Day,Day,Territory
14149,Day,Day,Roost
14150,Day,Day,Territory
14151,Day,Day,Territory
14154,Day,Day,Territory
14157,Day,Day,Territory
14158,Day,Day,Territory
14159,Day,Day,Territory
14161,Day,Day,Territory
14162,Day,Day,Territory
14163,Day,Day,Territory
14164,Day,Day,Territory
14166,Day,Day,Mudflats
14167,Day,Day,Mudflats
14168,Day,Day,Mudflats
14172,Day,Day,Mudflats
14173,Day,Day,Mudflats
14174,Day,Day,Mudflats
14175,Day,Day,Mudflats
14176,Day,Day,Mudflats
14177,Day,Day,Mudflats
14178,Day,Day,Mudflats
14179,Day,Day,Mudflats
14180,Day,Day,Mudflats
14181,Day,Day,Mudflats
14182,Day,Day,Mudflats
14183,Day,Day,Mudflats
14184,Day,Day,Mudflats
14185,Day,Day,Mudflats
14186,Day,Day,Mudflats
14187,Day,Day,Mudflats
14188,Day,Day,Mudflats
14189,Day,Day,Mudflats_Territory
14190,Day,Day,Mudflats_Territory
14191,Day,Day,Mudflats_Territory
14192,Day,Day,Mudflats_Territory
14193,Day,Day,Territory
14194,Day,Day,Territory
14196,Day,Day,Roost
14197,Day,Day,Roost
14201,Day,Twilight,Roost
14202,Night,Twilight,Territory
14203,Night,Twilight,Mudflats_Territory
14205,Night,Night,Mudflats_Territory
14206,Night,Night,Mudflats
14208,Night,Night,Mudflats
14209,Night,Night,Mudflats
14211,Night,Night,Mudflats
14212,Night,Night,Mudflats
14213,Night,Night,Mudflats
14214,Night,Night,Territory
14215,Night,Twilight,Territory
14218,Day,Twilight,Territory
14219,Day,Day,Territory
14220,Day,Day,Territory
14221,Day,Day,Territory
14222,Day,Day,Roost
14223,Day,Day,Roost
14224,Day,Day,Roost
14226,Day,Day,Roost
14227,Day,Day,Roost
14228,Day,Day,Roost
14229,Day,Day,Roost
14231,Day,Day,Mudflats
14232,Day,Day,Mudflats
14233,Day,Day,Mudflats
14234,Day,Day,Mudflats
14235,Day,Day,Mudflats
14236,Day,Day,Mudflats
14237,Day,Day,Mudflats
14238,Day,Day,Mudflats
14239,Day,Day,Mudflats
14241,Day,Day,Mudflats
14242,Day,Day,Mudflats_Territory
14245,Day,Day,Territory
14246,Day,Twilight,Territory
14247,Day,Twilight,Territory
14248,Night,Twilight,Territory
14250,Night,Night,Territory
14251,Night,Night,Mudflats_Territory
14253,Night,Night,Mudflats_Territory
14254,Night,Night,Mudflats_Territory
14255,Night,Night,Mudflats
14258,Night,Night,Mudflats
14259,Night,Night,Mudflats
14264,Day,Twilight,Mudflats_Territory
14265,Day,Day,Mudflats_Territory
14266,Day,Day,Mudflats_Territory
14267,Day,Day,Territory
14268,Day,Day,Territory
14269,Day,Day,Roost
14270,Day,Day,Roost
14272,Day,Day,Roost
14273,Day,Day,Roost
14274,Day,Day,Roost
14275,Day,Day,Territory
14276,Day,Day,Territory
14278,Day,Day,Mudflats_Territory
14279,Day,Day,Mudflats
14280,Day,Day,Mudflats
14281,Day,Day,Mudflats
14282,Day,Day,Mudflats
14284,Day,Day,Mudflats
14285,Day,Day,Mudflats
14286,Day,Day,Mudflats
14287,Day,Day,Territory
14290,Day,Day,Territory
14292,Day,Day,Mudflats_Territory
14294,Day,Twilight,Territory
14295,Night,Twilight,Territory
14296,Night,Twilight,Territory
14297,Night,Night,Territory
14298,Night,Night,Territory
14299,Night,Night,Mudflats_Territory
14300,Night,Night,Mudflats
14301,Night,Night,Mudflats
14302,Night,Night,Mudflats
14303,Night,Night,Mudflats
14304,Night,Night,Mudflats
14305,Night,Night,Mudflats
14306,Night,Night,Mudflats
14308,Night,Night,Mudflats
14309,Night,Twilight,Mudflats
14310,Night,Twilight,Mudflats
14311,Day,Twilight,Territory
14313,Day,Day,Territory
14314,Day,Day,Territory
14315,Day,Day,Territory
14317,Day,Day,Roost
14319,Day,Day,Roost
14320,Day,Day,Roost
14321,Day,Day,Roost
14322,Day,Day,Roost
14324,Day,Day,Territory
14328,Day,Day,Mudflats
14329,Day,Day,Mudflats
14330,Day,Day,Mudflats
14333,Day,Day,Mudflats
14335,Day,Day,Mudflats
14336,Day,Day,Mudflats
14337,Day,Day,Mudflats
14338,Day,Day,Mudflats
14339,Day,Day,Roost
14340,Day,Day,Roost
14341,Day,Twilight,Roost
14342,Day,Twilight,Roost
14343,Night,Twilight,Roost
14344,Night,Night,Roost
14345,Night,Night,Roost
14346,Night,Night,Roost
14347,Night,Night,Roost
14348,Night,Night,Roost
14350,Night,Night,Roost
14351,Night,Night,Mudflats
14352,Night,Night,Mudflats
14353,Night,Night,Mudflats
14355,Night,Night,Mudflats
14358,Day,Twilight,Mudflats
14359,Day,Twilight,Mudflats
14360,Day,Day,Mudflats_Territory
14361,Day,Day,Mudflats
14362,Day,Day,Mudflats_Territory
14363,Day,Day,Territory
14364,Day,Day,Roost
14365,Day,Day,Roost
14366,Day,Day,Roost
14367,Day,Day,Roost
14368,Day,Day,Roost
14369,Day,Day,Roost
14370,Day,Day,Roost
14371,Day,Day,Territory
14372,Day,Day,Territory
14373,Day,Day,Territory
14374,Day,Day,Territory
14375,Day,Day,Territory
14376,Day,Day,Mudflats
14377,Day,Day,Mudflats
14378,Day,Day,Mudflats
14379,Day,Day,Mudflats
14385,Day,Day,Mudflats_Territory
14386,Day,Day,Mudflats_Territory
14388,Day,Twilight,Roost
14389,Day,Twilight,Roost
14390,Night,Twilight,Roost
14391,Night,Twilight,Roost
14392,Night,Night,Roost
14393,Night,Night,Roost
14394,Night,Night,Roost
14396,Night,Night,Roost
14397,Night,Night,Roost
14400,Night,Night,Roost
14401,Night,Night,Mudflats
14402,Night,Night,Mudflats
14403,Night,Twilight,Mudflats
14404,Night,Twilight,Mudflats
14405,Day,Twilight,Mudflats
14406,Day,Twilight,Mudflats
14408,Day,Day,Mudflats_Territory
14409,Day,Day,Mudflats_Territory
14410,Day,Day,Territory
14412,Day,Day,Territory
14413,Day,Day,Roost
14415,Day,Day,Roost
14416,Day,Day,Roost
14417,Day,Day,Roost
14418,Day,Day,Roost
14419,Day,Day,Roost
14420,Day,Day,Roost
14421,Day,Day,Roost
14422,Day,Day,Territory
14423,Day,Day,Territory
14424,Day,Day,Territory
14425,Day,Day,Mudflats
14427,Day,Day,Mudflats
14428,Day,Day,Mudflats
14429,Day,Day,Mudflats
14430,Day,Day,Mudflats
14435,Day,Twilight,Roost
14440,Night,Night,Roost
14443,Night,Night,Roost
14444,Night,Night,Roost
14445,Night,Night,Roost
14446,Night,Night,Roost
14447,Night,Night,Mudflats
14448,Night,Night,Mudflats
14449,Night,Night,Mudflats
14451,Night,Twilight,Mudflats
14452,Night,Twilight,Mudflats
14454,Day,Twilight,Mudflats
14455,Day,Day,Mudflats
14460,Day,Day,Mudflats
14461,Day,Day,Mudflats
14465,Day,Day,Roost
14466,Day,Day,Roost
14467,Day,Day,Roost
14468,Day,Day,Roost
14470,Day,Day,Roost
14471,Day,Day,Roost
14473,Day,Day,Roost
14477,Day,Day,Mudflats
14478,Day,Day,Mudflats
14479,Day,Day,Mudflats
14480,Day,Day,Mudflats
14484,Day,Twilight,Roost
14485,Night,Twilight,Roost
14487,Night,Night,Roost
14488,Night,Night,Roost
14495,Night,Night,Roost
14496,Night,Night,Roost
14498,Night,Twilight,Mudflats
14502,Day,Day,Mudflats
14504,Day,Day,Mudflats
14505,Day,Day,Mudflats
14506,Day,Day,Mudflats
14507,Day,Day,Mudflats
14508,Day,Day,Mudflats
14509,Day,Day,Mudflats
14510,Day,Day,Mudflats
14513,Day,Day,Roost
14514,Day,Day,Roost
14515,Day,Day,Roost
14516,Day,Day,Roost
14518,Day,Day,Roost
14519,Day,Day,Roost
14520,Day,Day,Roost
14522,Day,Day,Mudflats
14523,Day,Day,Mudflats
14525,Day,Day,Mudflats
14526,Day,Day,Mudflats
14527,Day,Day,Mudflats
14529,Day,Day,Territory
14531,Day,Twilight,Mudflats_Territory
14532,Night,Twilight,Mudflats
14533,Night,Twilight,Roost
14534,Night,Night,Roost
14537,Night,Night,Roost
14538,Night,Night,Roost
14539,Night,Night,Roost
14540,Night,Night,Roost
14541,Night,Night,Roost
14542,Night,Night,Roost
14544,Night,Night,Territory
14547,Night,Twilight,Mudflats
14548,Day,Twilight,Mudflats
14549,Day,Twilight,Mudflats
14550,Day,Day,Mudflats
14551,Day,Day,Mudflats
14553,Day,Day,Mudflats
14554,Day,Day,Mudflats
14555,Day,Day,Mudflats
14556,Day,Day,Mudflats
14557,Day,Day,Mudflats
14559,Day,Day,Territory
14560,Day,Day,Territory
14561,Day,Day,Territory
14562,Day,Day,Territory
14563,Day,Day,Roost
14564,Day,Day,Roost
14565,Day,Day,Roost
14566,Day,Day,Roost
14567,Day,Day,Territory
14568,Day,Day,Territory
14569,Day,Day,Territory
14570,Day,Day,Territory
14571,Day,Day,Territory
14573,Day,Day,Mudflats
14575,Day,Day,Mudflats
14577,Day,Twilight,Mudflats
14578,Day,Twilight,Roost
14581,Night,Night,Roost
14582,Night,Night,Roost
14583,Night,Night,Roost
14584,Night,Night,Roost
14585,Night,Night,Roost
14587,Night,Night,Roost
14588,Night,Night,Roost
14589,Night,Night,Roost
14590,Night,Night,Roost
14591,Night,Night,Territory
14592,Night,Night,Territory
14596,Day,Twilight,Mudflats
14597,Day,Day,Mudflats
14598,Day,Day,Mudflats
14603,Day,Day,Mudflats
14605,Day,Day,Territory
14606,Day,Day,Mudflats_Territory
14608,Day,Day,Mudflats_Territory
14609,Day,Day,Mudflats_Territory
14610,Day,Day,Mudflats_Territory
14611,Day,Day,Territory
14612,Day,Day,Territory
14614,Day,Day,Mudflats_Territory
14615,Day,Day,Territory
