obsID,birdID,date_time,latitude,longitude,speed
8276,167,9-Jul-09,53.476746,6.223296,0.041231056
8277,167,9-Jul-09,53.4768065,6.2232132,0.014142136
8278,167,9-Jul-09,53.4768628,6.2232381,
8279,167,9-Jul-09,53.4780689,6.2285912,0.272213152
8280,167,9-Jul-09,53.4779465,6.2281483,0.109544512
8281,167,9-Jul-09,53.4777819,6.2282889,0.171464282
8282,167,9-Jul-09,53.4777738,6.2282245,0.01
8283,167,9-Jul-09,53.4777734,6.2282555,0
8284,167,9-Jul-09,53.4768224,6.2232583,0.177200451
8285,167,9-Jul-09,53.4767909,6.223192,0.02
8286,167,9-Jul-09,53.4767436,6.2232495,0.01
8287,167,9-Jul-09,53.4766565,6.2228141,0.017320508
8288,167,9-Jul-09,53.476752,6.2232423,0.037416574
8289,167,9-Jul-09,53.4767405,6.2232626,0.014142136
8290,167,9-Jul-09,53.4768009,6.2232655,0.246170673
8291,167,9-Jul-09,53.4763924,6.2230725,0.046904158
8292,167,9-Jul-09,53.4761999,6.2231048,0.557942649
8293,167,9-Jul-09,53.4767409,6.2232226,0.393192065
8294,167,9-Jul-09,53.4767594,6.2232404,0.211896201
8295,167,9-Jul-09,53.4765352,6.2236128,0.16881943
8296,167,9-Jul-09,53.4758338,6.2237003,0.014142136
8297,167,9-Jul-09,53.4754282,6.2238505,0.086023253
8298,167,9-Jul-09,53.4755586,6.2238631,0.18973666
8299,167,9-Jul-09,53.4756553,6.2237079,0.057445626
8300,167,9-Jul-09,53.4756695,6.223711,0.01
8301,167,9-Jul-09,53.4755954,6.2238113,1.176350288
8302,167,9-Jul-09,53.4756158,6.2238068,0.123693169
8303,167,9-Jul-09,53.4756253,6.2238183,0.042426407
8304,167,9-Jul-09,53.4756452,6.2237981,0.25019992
8305,167,9-Jul-09,53.4755753,6.2238116,0.053851648
8306,167,9-Jul-09,53.4756116,6.2238083,0.217715411
8307,167,9-Jul-09,53.4756237,6.223825,0.154272486
8308,167,9-Jul-09,53.4755966,6.2238032,0.342198773
8309,167,9-Jul-09,53.4755973,6.2237976,0.172336879
8310,167,9-Jul-09,53.4756299,6.2237991,0.224053565
8311,167,9-Jul-09,53.4756431,6.2237943,0.045825757
8312,167,9-Jul-09,53.4755875,6.2237958,0.486929153
8313,167,9-Jul-09,53.4756061,6.2238145,0.100498756
8314,167,9-Jul-09,53.4756303,6.2237965,0.222261108
8315,167,9-Jul-09,53.4755717,6.2238081,0.107703296
8316,167,9-Jul-09,53.475601,6.2237977,0.230651252
8317,167,9-Jul-09,53.4755847,6.2238061,0.373898382
8318,167,9-Jul-09,53.4755928,6.2238095,0.351283361
8319,167,9-Jul-09,53.4755825,6.2238049,0.172046505
8320,167,9-Jul-09,53.4755788,6.2238006,0.155241747
8321,167,9-Jul-09,53.4756314,6.2238012,0.258263431
8322,167,9-Jul-09,53.4756413,6.2238222,0.036055513
8323,167,9-Jul-09,53.4755804,6.2237955,0.147309199
8324,167,9-Jul-09,53.4756682,6.2237801,0.060827625
8325,167,9-Jul-09,53.4756277,6.2237865,0.014142136
8326,167,9-Jul-09,53.4756257,6.2237924,0.087749644
8327,167,9-Jul-09,53.4755813,6.2237975,0.075498344
8328,167,9-Jul-09,53.4756426,6.2237848,0.128062485
8329,167,9-Jul-09,53.4755914,6.223797,0.949578854
8330,167,9-Jul-09,53.4756323,6.2238052,0.034641016
8331,167,9-Jul-09,53.4756526,6.2237888,0.16673332
8332,167,9-Jul-09,53.4756342,6.2237835,0.258263431
8333,167,9-Jul-09,53.4756419,6.2237962,0.059160798
8334,167,9-Jul-09,53.4756152,6.2237968,0.033166248
8335,167,9-Jul-09,53.4756601,6.2237745,0.058309519
8336,167,9-Jul-09,53.4756466,6.2237899,0.117898261
8337,167,9-Jul-09,53.4756436,6.2237972,0.053851648
8338,167,9-Jul-09,53.4756605,6.2237898,0.10198039
8339,167,9-Jul-09,53.47558,6.2237877,0.275317998
8340,167,9-Jul-09,53.475657,6.2237556,0.107238053
8341,167,9-Jul-09,53.4756427,6.2237834,0.169705627
8342,167,9-Jul-09,53.4756485,6.2237729,0.053851648
8343,167,9-Jul-09,53.4756503,6.2237709,0.036055513
8344,167,9-Jul-09,53.4755875,6.22384,0.165529454
8345,167,9-Jul-09,53.4755812,6.223847,0.180277564
8346,167,9-Jul-09,53.4755688,6.2238551,0.092736185
8347,167,9-Jul-09,53.4755725,6.2238493,0.157797338
8348,167,9-Jul-09,53.4755728,6.2238437,0.08660254
8349,167,9-Jul-09,53.4755754,6.2238485,0.078740079
8350,167,9-Jul-09,53.4755796,6.2238321,0.169115345
8351,167,9-Jul-09,53.47559,6.2238312,0.088317609
8352,167,9-Jul-09,53.4755604,6.2238204,0.100498756
8353,167,9-Jul-09,53.4755889,6.2238417,0.187082869
8354,167,9-Jul-09,53.4755765,6.2238512,0.083066239
8355,167,9-Jul-09,53.4755738,6.2238477,0.041231056
8356,167,9-Jul-09,53.4755667,6.2238446,0.024494897
8357,167,9-Jul-09,53.4755756,6.2238419,0.067082039
8358,167,9-Jul-09,53.4755813,6.2238409,0.03
8359,167,9-Jul-09,53.4755733,6.2238458,0.10198039
8360,167,9-Jul-09,53.4755756,6.2238485,0.134907376
8361,167,9-Jul-09,53.4755735,6.2238393,0.08660254
8362,167,9-Jul-09,53.4755767,6.2238394,0.024494897
8363,167,9-Jul-09,53.4755766,6.2238532,0.150332964
8364,167,9-Jul-09,53.4755735,6.2238452,0.119163753
8365,167,9-Jul-09,53.4755843,6.2238396,0.128840987
8366,167,9-Jul-09,53.475573,6.2238535,0.15132746
8367,167,9-Jul-09,53.4755865,6.2238391,0.06164414
8368,167,9-Jul-09,53.4755806,6.223847,0.04
8369,167,9-Jul-09,53.4755776,6.2238479,0.12083046
8370,167,9-Jul-09,53.4755799,6.2238438,0.01
8371,167,9-Jul-09,53.4755777,6.2238473,0.085440037
8372,167,9-Jul-09,53.4755811,6.2238444,0.09
8373,167,9-Jul-09,53.4755712,6.223843,0.090553851
8374,167,9-Jul-09,53.4755746,6.223849,0.084852814
8375,167,9-Jul-09,53.4755688,6.2238426,0.12083046
8376,167,9-Jul-09,53.4755793,6.2238429,0.094339811
8377,167,9-Jul-09,53.4755794,6.2238461,0.07
8378,167,9-Jul-09,53.4755818,6.2238413,0.092736185
8379,167,9-Jul-09,53.4755748,6.2238477,0.139283883
8380,167,9-Jul-09,53.4755746,6.2238479,0.053851648
8381,167,9-Jul-09,53.4755217,6.2238385,0.650691939
8382,167,9-Jul-09,53.4754947,6.2238886,0.284604989
8383,167,9-Jul-09,53.4754985,6.2238582,0.290172363
8384,167,9-Jul-09,53.4754777,6.2238187,0.251992063
8385,167,9-Jul-09,53.4754608,6.2238024,0.225610283
8386,167,9-Jul-09,53.4754522,6.2238005,0.09797959
8387,167,9-Jul-09,53.4754305,6.2237693,0.131529464
8388,167,9-Jul-09,53.475417,6.2237806,0.474236228
8389,167,9-Jul-09,53.4754319,6.2237166,0.091104336
8390,167,9-Jul-09,53.4754503,6.2237337,0.74993333
8391,167,9-Jul-09,53.4754775,6.2237269,0.114455231
8392,167,9-Jul-09,53.4754549,6.2237305,0.107703296
8393,167,9-Jul-09,53.4755021,6.2238198,0.137477271
8394,167,9-Jul-09,53.4755002,6.223898,0.32249031
8395,167,9-Jul-09,53.475534,6.223923,0.168226038
8396,167,9-Jul-09,53.4755436,6.2239165,0.331209903
8397,167,9-Jul-09,53.4755468,6.2239856,0.177200451
8398,167,9-Jul-09,53.4755649,6.2240423,0.126885775
8399,167,9-Jul-09,53.4755589,6.2240924,0.455302098
8400,167,9-Jul-09,53.4755821,6.2241572,0.414969878
8401,167,9-Jul-09,53.4756224,6.2241454,0.490306027
8402,167,9-Jul-09,53.4756181,6.2241833,0.104880885
8403,167,9-Jul-09,53.4756726,6.2241711,0.314006369
8404,167,9-Jul-09,53.4759447,6.2240771,0.339705755
8405,167,9-Jul-09,53.4752959,6.2239169,0.087749644
8406,167,9-Jul-09,53.4756686,6.2237355,0.07
8407,167,9-Jul-09,53.4755853,6.224229,0.017320508
8408,167,9-Jul-09,53.4755585,6.2241193,0.22090722
8409,167,9-Jul-09,53.4754967,6.2235656,0.041231056
8410,167,9-Jul-09,53.475678,6.2241908,0.02
8411,167,9-Jul-09,53.47544,6.2242412,0.294278779
8412,167,9-Jul-09,53.4757828,6.2242663,0.064031242
8413,167,9-Jul-09,53.4755888,6.2236218,0.167928556
8414,167,9-Jul-09,53.4757241,6.2237399,0.083066239
8415,167,9-Jul-09,53.4762497,6.2239219,0.01
8416,167,9-Jul-09,53.4757233,6.22378,0.045825757
8417,167,9-Jul-09,53.4756737,6.223613,0.686512928
8418,167,9-Jul-09,53.4768264,6.2233268,0.158429795
8419,167,9-Jul-09,53.4768438,6.2234738,0.283901391
8420,167,9-Jul-09,53.4761201,6.2235199,0.17
8421,167,9-Jul-09,53.4757048,6.2237213,0.306267857
8422,167,9-Jul-09,53.476003,6.2231673,0.269443872
8423,167,9-Jul-09,53.4765811,6.2233804,0.094339811
8424,167,9-Jul-09,53.4756875,6.223713,0.053851648
8425,167,9-Jul-09,53.4757563,6.223794,0.071414284
8426,167,9-Jul-09,53.4767909,6.2232531,0.13190906
8427,167,9-Jul-09,53.4767284,6.2232196,0.014142136
8428,167,9-Jul-09,53.4767188,6.2232011,0.170293864
8429,167,9-Jul-09,53.4766447,6.2231585,0.333016516
8430,167,9-Jul-09,53.4766756,6.2232016,0.090553851
8431,167,9-Jul-09,53.4766552,6.2231866,0.18627936
8432,167,9-Jul-09,53.476661,6.2232442,0.01
8433,167,9-Jul-09,53.4767176,6.2232651,0.156204994
8434,167,9-Jul-09,53.4767476,6.223308,0.024494897
8435,167,9-Jul-09,53.4767298,6.2232861,0.050990195
8436,167,9-Jul-09,53.476738,6.2232812,0.221585198
8437,167,9-Jul-09,53.4767519,6.223248,0.014142136
8438,167,9-Jul-09,53.476842,6.2230403,0.03
8439,167,9-Jul-09,53.477947,6.2298389,0.024494897
8440,167,9-Jul-09,53.4779012,6.2299186,0.173205081
8441,167,9-Jul-09,53.4778993,6.2298929,0.099498744
8442,167,9-Jul-09,53.4778955,6.2298782,0.144568323
8443,167,9-Jul-09,53.4783763,6.229074,0.293938769
8444,167,9-Jul-09,53.4783271,6.2291087,0.160312195
8445,167,9-Jul-09,53.4783711,6.2291627,0.02
8446,167,9-Jul-09,53.4783363,6.2288137,0.066332496
8447,167,9-Jul-09,53.4783103,6.2288103,0.01
8448,167,9-Jul-09,53.4783303,6.2288141,0.01
8449,167,9-Jul-09,53.4783527,6.228628,0.014142136
8450,167,10-Jul-09,53.4783604,6.2286309,0.087749644
8451,167,10-Jul-09,53.4783603,6.2286115,0
8452,167,10-Jul-09,53.4783074,6.2286654,0
8453,167,10-Jul-09,53.4783063,6.2286508,0.037416574
8454,167,10-Jul-09,53.4782995,6.2285855,0.10198039
8455,167,10-Jul-09,53.4782959,6.2286215,0.083066239
8456,167,10-Jul-09,53.4782886,6.2286399,0
8457,167,10-Jul-09,53.4782967,6.2285988,0.057445626
8458,167,10-Jul-09,53.4783125,6.2285772,0.15132746
8459,167,10-Jul-09,53.4782986,6.2285867,0.200997512
8460,167,10-Jul-09,53.4782557,6.2285568,0.01
8461,167,10-Jul-09,53.4768131,6.2233133,0.148660687
8462,167,10-Jul-09,53.4765121,6.2230528,
8463,167,10-Jul-09,53.4767733,6.2231338,0.01
8464,167,10-Jul-09,53.4767369,6.2232472,0.017320508
8465,167,10-Jul-09,53.4767662,6.223123,0.333016516
8466,167,10-Jul-09,53.4767559,6.2232124,0.175499288
8467,167,10-Jul-09,53.476725,6.2232204,0.147648231
8468,167,10-Jul-09,53.4767254,6.2232392,0.15132746
8469,167,10-Jul-09,53.4767098,6.2232367,0.16583124
8470,167,10-Jul-09,53.4764768,6.223103,0.19
8471,167,10-Jul-09,53.4758632,6.2231196,0.161554944
8472,167,10-Jul-09,53.4762526,6.2230944,0.104880885
8473,167,10-Jul-09,53.4762105,6.2231187,0.154272486
8474,167,10-Jul-09,53.4765033,6.2230932,0.147986486
8475,167,10-Jul-09,53.4764876,6.2231273,0.01
8476,167,10-Jul-09,53.4691349,6.222586,0.501597448
8477,167,10-Jul-09,53.4694876,6.2217639,0.041231056
8478,167,10-Jul-09,53.4765053,6.2230997,0.054772256
8479,167,10-Jul-09,53.4765322,6.2230787,
8480,167,10-Jul-09,53.4761407,6.2234869,0.173781472
8481,167,10-Jul-09,53.4764841,6.2237396,0.401372645
8482,167,10-Jul-09,53.4761499,6.2232956,0.75934182
8483,167,10-Jul-09,53.4691913,6.2218441,0.325269119
8484,167,10-Jul-09,53.4735985,6.2238895,0.273130006
8485,167,10-Jul-09,53.4765193,6.2229989,0.112249722
8486,167,10-Jul-09,53.4763634,6.2231261,0.489693782
8487,167,10-Jul-09,53.4757103,6.2236503,0.060827625
8488,167,10-Jul-09,53.4755347,6.2239694,0.017320508
8489,167,10-Jul-09,53.4759499,6.2237621,0.464112055
8490,167,10-Jul-09,53.4768039,6.2232469,0.237697286
8491,167,10-Jul-09,53.4765886,6.2234148,0.22090722
8492,167,10-Jul-09,53.4764507,6.2236698,0.466154481
8493,167,10-Jul-09,53.4760381,6.2234614,0.29291637
8494,167,10-Jul-09,53.4767269,6.222939,0.319687347
8495,167,10-Jul-09,53.4767568,6.2232777,0.070710678
8496,167,10-Jul-09,53.4766719,6.2233644,0.041231056
8497,167,10-Jul-09,53.4767439,6.223289,0.128840987
8498,167,10-Jul-09,53.4767507,6.223275,0.064807407
8499,167,10-Jul-09,53.4767777,6.2232407,0.01
8500,167,10-Jul-09,53.476814,6.223289,0.064807407
8501,167,10-Jul-09,53.4767812,6.2232221,0.080622577
8502,167,10-Jul-09,53.4779923,6.2287052,0.099498744
8503,167,10-Jul-09,53.4779944,6.2286787,0.01
8504,167,10-Jul-09,53.4779881,6.228679,0.064031242
8505,167,10-Jul-09,53.4780033,6.2286722,0.082462113
8506,167,10-Jul-09,53.4782373,6.2283898,0.15
8507,167,10-Jul-09,53.4782074,6.2284272,0.031622777
8508,167,10-Jul-09,53.4782449,6.2282896,0.245967478
8509,167,10-Jul-09,53.4782718,6.2282113,1.154902593
8510,167,10-Jul-09,53.4782979,6.2281596,0.087749644
8511,167,10-Jul-09,53.4783086,6.2281349,0.03
8512,167,10-Jul-09,53.4783023,6.2281305,
8513,167,10-Jul-09,53.4783432,6.228101,0.128062485
8514,167,10-Jul-09,53.4783308,6.2280797,0
8515,167,10-Jul-09,53.4782777,6.2280747,0.014142136
8516,167,10-Jul-09,53.4782715,6.2281757,0.173781472
8517,167,10-Jul-09,53.4782968,6.2281413,0.02
8518,167,10-Jul-09,53.4783034,6.2281482,0.041231056
8519,167,10-Jul-09,53.4782827,6.228166,0.126885775
8520,167,10-Jul-09,53.4767827,6.2231994,0.081853528
8521,167,10-Jul-09,53.47677,6.2232991,0.227156334
8522,167,10-Jul-09,53.4768024,6.2232967,0.03
8523,167,10-Jul-09,53.4767432,6.2232412,0.050990195
8524,167,10-Jul-09,53.4767548,6.22327,0.174642492
8525,167,10-Jul-09,53.4767434,6.2232384,0.050990195
8526,167,10-Jul-09,53.4767512,6.2232213,0.042426407
8527,167,10-Jul-09,53.4767804,6.2232294,0.180277564
8528,167,10-Jul-09,53.476755,6.2231897,0.080622577
8529,167,10-Jul-09,53.476751,6.2232184,0.080622577
8530,167,10-Jul-09,53.4765309,6.2232522,0.01
8531,167,10-Jul-09,53.4761755,6.2232485,0.033166248
8532,167,10-Jul-09,53.4763534,6.2235233,0.064031242
8533,167,10-Jul-09,53.474708,6.2238789,3.401088061
8534,167,10-Jul-09,53.475032,6.2238144,0.036055513
8535,167,10-Jul-09,53.4750414,6.2238036,0.172336879
8536,167,10-Jul-09,53.475081,6.2237747,0.26795522
8537,167,10-Jul-09,53.4751052,6.2237683,0.203224014
8538,167,10-Jul-09,53.4751521,6.2237914,0.50049975
8539,167,10-Jul-09,53.4752266,6.2238014,0.585662019
8540,167,10-Jul-09,53.4753396,6.2236871,0.481871352
8541,167,10-Jul-09,53.4753303,6.2237266,0.365923489
8542,167,10-Jul-09,53.4753547,6.2237657,0.070710678
8543,167,10-Jul-09,53.4753817,6.2237771,0.078740079
8544,167,10-Jul-09,53.4754005,6.2238056,0.253179778
8545,167,10-Jul-09,53.475402,6.2238161,0.178325545
8546,167,10-Jul-09,53.475424,6.2237841,0.191049732
8547,167,10-Jul-09,53.4754266,6.2238653,0.449332839
8548,167,10-Jul-09,53.4754501,6.2238746,0.316701752
8549,167,10-Jul-09,53.4754806,6.2238962,0.69267597
8550,167,10-Jul-09,53.4755089,6.2238332,0.086023253
8551,167,10-Jul-09,53.4755588,6.2238106,0.222934968
8552,167,10-Jul-09,53.475544,6.2238774,0.422492603
8553,167,10-Jul-09,53.4755516,6.2239228,
8554,167,10-Jul-09,53.4755696,6.2239383,0.25
8555,167,10-Jul-09,53.4756176,6.2238576,0.421188794
8556,167,10-Jul-09,53.4755929,6.223907,0.192353841
8557,167,10-Jul-09,53.4756475,6.2238811,0.237697286
8558,167,10-Jul-09,53.4756531,6.2238806,0.017320508
8559,167,10-Jul-09,53.4756972,6.2239031,0.334813381
8560,167,10-Jul-09,53.4757115,6.2239337,0.23194827
8561,167,10-Jul-09,53.4757057,6.223917,0.238537209
8562,167,10-Jul-09,53.4757208,6.2239285,0.419285106
8563,167,10-Jul-09,53.475705,6.2239481,0.064807407
8564,167,10-Jul-09,53.4757315,6.2239578,0.074833148
8565,167,10-Jul-09,53.4757539,6.2239577,0.174642492
8566,167,10-Jul-09,53.4758073,6.2239191,0.27513633
8567,167,10-Jul-09,53.4758636,6.2238911,0.602992537
8568,167,10-Jul-09,53.4759172,6.2238708,0.445196586
8569,167,10-Jul-09,53.4760213,6.2239321,0.787591265
8570,167,10-Jul-09,53.4760964,6.2239527,0.294278779
8571,167,10-Jul-09,53.4761358,6.2239035,0.140356688
8572,167,10-Jul-09,53.4761204,6.2239875,0.314006369
8573,167,10-Jul-09,53.4761636,6.2240438,0.078740079
8574,167,10-Jul-09,53.4761984,6.2240018,0.136381817
8575,167,10-Jul-09,53.4761768,6.2240597,0.073484692
8576,167,10-Jul-09,53.4761935,6.2241841,0.067082039
8577,167,10-Jul-09,53.476275,6.2240939,0.247790234
8578,167,10-Jul-09,53.4762117,6.2241684,0.118743421
8579,167,10-Jul-09,53.4761854,6.2241389,0.424264069
8580,167,10-Jul-09,53.4761768,6.2240856,0.465295605
8581,167,10-Jul-09,53.476114,6.2241003,0.393700394
8582,167,10-Jul-09,53.4760631,6.2241073,0.328329103
8583,167,10-Jul-09,53.4760482,6.2240969,0.07
8584,167,10-Jul-09,53.4760379,6.2240999,0.115758369
8585,167,10-Jul-09,53.4760504,6.2240844,0.033166248
8586,167,10-Jul-09,53.476058,6.224086,0.132664992
8587,167,10-Jul-09,53.4760309,6.224094,0.290344623
8588,167,10-Jul-09,53.476014,6.2240862,0.104880885
8589,167,10-Jul-09,53.4759775,6.2240836,0.284429253
8590,167,10-Jul-09,53.4759832,6.2240348,0.114891253
8591,167,10-Jul-09,53.4759272,6.224042,0.086023253
8592,167,10-Jul-09,53.4759301,6.2240228,0.303809151
8593,167,10-Jul-09,53.4759164,6.2240264,0.102469508
8594,167,10-Jul-09,53.4758906,6.2240608,0.592114854
8595,167,10-Jul-09,53.4758922,6.2240239,0.192613603
8596,167,10-Jul-09,53.4758895,6.2239852,0.215870331
8597,167,10-Jul-09,53.4758428,6.2240185,0.458366665
8598,167,10-Jul-09,53.4758453,6.2240317,
8599,167,10-Jul-09,53.4758581,6.223982,0.273861279
8600,167,10-Jul-09,53.4755228,6.2239212,0.02
8601,167,10-Jul-09,53.4753913,6.2241759,0.050990195
8602,167,10-Jul-09,53.4753767,6.2241174,0.01
8603,167,10-Jul-09,53.4752625,6.2241513,0.247790234
8604,167,10-Jul-09,53.4758753,6.2238692,0.014142136
8605,167,10-Jul-09,53.4758513,6.2241473,0.142478068
8606,167,10-Jul-09,53.4755674,6.2239787,0.163095064
8607,167,10-Jul-09,53.4756363,6.2235705,0.078740079
8608,167,10-Jul-09,53.4759865,6.2241704,0.054772256
8609,167,10-Jul-09,53.4755471,6.2234928,0.922008677
8610,167,10-Jul-09,53.4761339,6.2236131,0.037416574
8611,167,10-Jul-09,53.4691928,6.2205372,0.028284271
8612,167,10-Jul-09,53.4691562,6.2200917,0.036055513
8613,167,10-Jul-09,53.4690581,6.2199799,0.178325545
8614,167,10-Jul-09,53.4690928,6.2200744,0.326343377
8615,167,10-Jul-09,53.4754985,6.2234242,0.344093011
8616,167,10-Jul-09,53.4756467,6.2237393,0.486929153
8617,167,10-Jul-09,53.4755977,6.2240122,0.01
8618,167,10-Jul-09,53.4755128,6.2239919,0.01
8619,167,10-Jul-09,53.4755562,6.2239345,0.161864141
8620,167,10-Jul-09,53.4756872,6.2237674,0.108627805
8621,167,10-Jul-09,53.4756747,6.2237437,0.070710678
8622,167,10-Jul-09,53.4759076,6.2231965,0.27513633
8623,167,10-Jul-09,53.4766658,6.2231822,0.265518361
8624,167,10-Jul-09,53.4766861,6.2232243,0.165227116
8625,167,10-Jul-09,53.4766676,6.2233027,0.136014705
8626,167,10-Jul-09,53.4767317,6.2232579,0.122474487
8627,167,10-Jul-09,53.4767454,6.2232586,0.03
8628,167,10-Jul-09,53.4767756,6.2232552,0.01
8629,167,10-Jul-09,53.4767746,6.2232972,0.531036722
8630,167,10-Jul-09,53.4768134,6.2231795,0.048989795
8631,167,11-Jul-09,53.4768463,6.2232432,0.031622777
8632,167,11-Jul-09,53.4767723,6.2233493,0.206155281
8633,167,11-Jul-09,53.4767863,6.2230446,0.302324329
8634,167,11-Jul-09,53.4767615,6.223015,0.281780056
8635,167,11-Jul-09,53.4767072,6.2232576,0.237907545
8636,167,11-Jul-09,53.4764619,6.223042,0.46593991
8637,167,11-Jul-09,53.4757319,6.2233984,0.228473193
8638,167,11-Jul-09,53.4764785,6.2229538,0.224722051
8639,167,11-Jul-09,53.4767081,6.2231493,0.299499583
8640,167,11-Jul-09,53.4768236,6.2231936,0.107238053
8641,167,11-Jul-09,53.4768443,6.2232154,0.059160798
8642,167,11-Jul-09,53.4766136,6.2227071,0.127279221
